NOMINA DE AGENTES RETENEDORES DE CAMBIO DE SUJETO ACTUALIZADA CON INFORMACION DE PUBLICACIONES EN EL DIARIO OFICIAL HASTA EL MES ANTERIOR
 
Cuerpo del RUT;Digito Verificador;Nombre/Razon Social;Producto;Codigo Unidad;Nombre Unidad;Regional;Dependencia de DGC
5999232;5;CUEVAS QUEZADA JUAN JOSE;ESP. HIDROBIOLOS;12101;PUERTO NATALES;12;
6000989;9;MENESES CIUFFARDI EMILIO JUAN;GANADO;20000;SANTIAGO NORTE;20;
6006165;3;GARCIA PARDO JULIAN DEL CARMEN;CARNE;14109;MAIPU;14;
6058044;8;CABEZAS ROJAS RAUL CARLOS;GANADO;13000;SANTIAGO CENTRO;13;
6135083;7;KAMANN AGUILA SERGIO LUCIANO;GANADO;12205;PUNTA ARENAS;12;
6147470;6;BORNAND LARRONDO PATRICIO;PEQ.PROD.AGRICOLA;09201;TEMUCO;9;
6155687;7;BENAVIDES FUENTES FERNANDO DEL TRANSITO;HARINA;07305;PARRAL;7;
6157771;8;BASSI MATURANA CARLOS NEFTALI;CONTRATISTA;14109;MAIPU;14;
6173946;7;SIMON FIERRO ANTONIO RICARDO;MADERA;08401;LOS ANGELES;8;
6261147;2;LUNA NEIRA ALEJANDRINA DE LAS MERCEDES;HARINA;10101;VALDIVIA;19;
6282311;9;HAEUSSLER FONTECILLA CARLOS ALBERTO;GANADO;05401;SAN ANTONIO;5;
6284657;7;GUZMAN AQUILES BERTA DEL CARMEN;CARNE;20000;SANTIAGO NORTE;20;
6353828;0;CASTRO ROCO CARLOS SEGUNDO;HARINA;04101;LA SERENA;4;
6387521;K;SOTOMAYOR SALGADO JUAN CARLOS JOSE;BERRIES;07301;LINARES;7;
6388351;4;OSORIO GALLARDO MANUEL RONALDO;GANADO;16000;SANTIAGO SUR;16;
6465225;7;LEIVA ARANDA LUIS ALBERTO;CONTRATISTA;04103;COQUIMBO;4;
6477929;K;PALACIO AVALOS ANA MARIA;HARINA;02201;ANTOFAGASTA;2;
6486977;9;SOMMER VASQUEZ CARLOS ALFREDO;GANADO;10109;LA UNION;19;
6497389;4;LEVY JOFRE MAURICIO MOSCHE;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
6544352;K;MANCILLA AEDO VICTOR HUGO;ESP. HIDROBIOLOS;05301;VALPARAISO;5;
6578667;2;BARRIENTOS GARRIDO IVES TARSICIO;HARINA;11401;COYHAIQUE;11;
6711516;3;TAPIA AZOCAR CARLOS SANTIAGO;GANADO;13000;SANTIAGO CENTRO;13;
6711690;9;VIDAL MONTES PABLO ALFONSO;HARINA;16401;SAN BERNARDO;16;
6725164;4;NEUMANN SCHWALM JAIME JAVIER;GANADO;10201;OSORNO;10;
6750259;0;GALILEA RODRIGUEZ FRANCISCO MIGUEL;GANADO;11401;COYHAIQUE;11;
6832634;6;LOPEZ GOMEZ GUIDO ARMANDO;CONTRATISTA;05301;VALPARAISO;5;
6883419;8;MALDONADO SILVA PATRICIA MABEL;PEQ.PROD.AGRICOLA;09201;TEMUCO;9;
6909696;4;TORRES TORRES LUIS HERNAN;CARNE;20000;SANTIAGO NORTE;20;
6916352;1;VELASCO HERRERA MARIA CONSUELO;TRIGO;15103;PROVIDENCIA;15;
6917726;3;KASCHEL KASCHEL SERGIO TADEO;GANADO;10303;PUERTO VARAS;10;
6933534;9;NIKLITSCHEK HAPETTE RAUL ETERIO;GANADO;10303;PUERTO VARAS;10;
6953462;7;MALDONADO CARVAJAL GABRIEL ARNULFO;ESP. HIDROBIOLOS;12205;PUNTA ARENAS;12;
6958418;7;BESOMI SANI GUIDO CARLOS;GANADO;15000;SANTIAGO ORIENTE;15;
6969964;2;CHALE VIDAL BERTA DEL CARMEN;HARINA;10406;ANCUD;10;
7037847;7;MOLINA SANCHEZ JOSE MIGUEL;GANADO;08401;LOS ANGELES;8;
7066049;0;OJEDA BAHAMONDE SANTIAGO SEGUNDO;ESP. HIDROBIOLOS;01201;IQUIQUE;1;
7112168;2;GALLEGUILLOS PIZARRO FRANCISCO JAVIER;CONTRATISTA;11401;COYHAIQUE;11;
7235396;K;VERA BADOSA SERGIO ENRIQUE;CHATARRA;05302;VINA DEL MAR;5;
7289019;1;LEYTON PINONES ESTELA VIRGINIA;HARINA;04301;ILLAPEL;4;
7386199;3;CAMPOS SAPIAIN JORGE ARTURO EDMUNDO;CONTRATISTA;07208;CONSTITUCION;7;
7399579;5;ZEPEDA PIZARRO AMELIA CARMEN;CARNE;04201;OVALLE;4;
7417594;5;MAYOR ROIG ALBERTO FERNANDO;CONTRATISTA;14000;SANTIAGO PONIENTE;14;
7498054;6;ARRIAGADA DOMINGUEZ OSCAR ENRIQUE;GANADO;08401;LOS ANGELES;8;
7648346;9;KULLMER HOFFMANN FRANCISCO JAVIER;GANADO;10101;VALDIVIA;19;
7739201;7;DELGADO CABRERA DANIEL ENRIQUE;CONTRATISTA;13000;SANTIAGO CENTRO;13;
7924991;2;PIZARRO HERRERA MIRIAM DEL CARMEN;HARINA;04301;ILLAPEL;4;
8105560;2;HITSCHFELD KAHLER HERNAN ANTONIO;GANADO;10201;OSORNO;10;
8131417;9;WILLER ELLWANGER RAUL ALBERTO;GANADO;10201;OSORNO;10;
8207963;7;ALBORNOZ DIAZ JORGE FERNANDO;CONTRATISTA;05301;VALPARAISO;5;
8417244;8;HAUGEN GREZ SOFUS GREGORI;ESP. HIDROBIOLOS;10301;PUERTO MONTT;10;
8457718;9;PASSI MUNOZ GONZALO ANDRES;CONTRATISTA;04101;LA SERENA;4;
8482843;2;GONZALEZ SERRANO VICTOR MANUEL;HARINA;05701;LOS ANDES;5;
8515388;9;SANTANA RANIELE RUDECINDO SERGIO;CARNE;12205;PUNTA ARENAS;12;
8535311;K;ELIZONDO CARO FERNANDO MARCELO;GANADO;05301;VALPARAISO;5;
8796464;7;ISLA VILLARROEL MARLENE MAGDALENA;HARINA;10108;PANGUIPULLI;19;
9418180;1;MEIER CARRASCO RICARDO ARTURO;CONTRATISTA;09201;TEMUCO;9;
9874268;9;GALLARDO LYON GASTON ALEJANDRO;ESP. HIDROBIOLOS;10301;PUERTO MONTT;10;
10165319;6;TORRES SOTO MANUEL ANTONIO;CONTRATISTA;09109;VICTORIA;9;
10171279;6;HELMRICH VON ELGOTT PINNINGHOFF WALTER MAURICIO;GANADO;10109;LA UNION;19;
10311042;4;TOLEDO MORA SERGIO ANTONIO;BERRIES;07301;LINARES;7;
10840589;9;VERA ALVAREZ NESTOR ALBINO;ESP. HIDROBIOLOS;10401;CASTRO;10;
11503917;2;CHAVEZ VILLEGAS AGUSTIN MARCOS;HARINA;10401;CASTRO;10;
11601264;2;NUNEZ LOPEZ MIGUEL ANDRES;CHATARRA;05303;VILLA ALEMANA;5;
11925303;9;SOTO NAILEF JORGE EDGARDO;PEQ.PROD.AGRICOLA;10201;OSORNO;10;
12173401;K;TAPIA FARFAN NORMA EVELYN;CHATARRA;05302;VINA DEL MAR;5;
12404606;8;VILDOSOLA BARRA ALEX ALBERTO;LEGUMBRE;07301;LINARES;7;
13594030;5;SOTOMAYOR BARRIA MAURICIO GABRIEL;CARNE;10401;CASTRO;10;
14073560;4;DE LA CRUZ CARDENAS MARCELO EDUARDO;GANADO;09101;ANGOL;9;
14246945;6;TORRES GONZALEZ FRANCISCO RODOLFO;CHATARRA;05401;SAN ANTONIO;5;
50180960;8;CART SPA;GANADO;16300;LA FLORIDA;16;
50314080;2;FERNANDEZ DE CASO EMILIO Y OTROS;CARNE;13000;SANTIAGO CENTRO;13;
50560860;7;LEYTON SANCHO GUILLERMO ALEXIS Y OTRA;PEQ.PROD.AGRICOLA;16403;BUIN;16;
53196090;4;COMUNIDAD FUNDO LAS ENCINAS PURRANQUE;PEQ.PROD.AGRICOLA;13000;SANTIAGO CENTRO;13;
59044100;7;FORESTAL RAYONIER CHILE LTDA AGENCIA CHILE;PEQ.PROD.AGRICOLA;08201;CONCEPCION;8;
59090630;1;SICE AGENCIA CHILE S.A.;CONTRATISTA;20000;SANTIAGO NORTE;20;
61101010;9;EJERCITO DE CHILE V DIVISION PUNTA ARENAS;GANADO;12205;PUNTA ARENAS;12;
61313000;4;CORP NACIONAL FORESTAL;MADERA;13000;SANTIAGO CENTRO;13;
61703000;4;EMPRESA NACIONAL DE MINERIA;CHATARRA;03201;COPIAPO;3;SI
61704000;K;CORP NACIONAL DEL COBRE DE CHILE;GANADO;13000;SANTIAGO CENTRO;13;SI
70319000;6;COOP CAMPESINA SAN DIONISIO LTDA;LEGUMBRE;07301;LINARES;7;
72847500;5;COOP CAMPESINA EL ARRAYAN LIMITADA;PEQ.PROD.AGRICOLA;10109;LA UNION;19;
73738600;7;COOP CAMPESINA LEMUY LIMITADA;PEQ.PROD.AGRICOLA;10401;CASTRO;10;
74931800;7;ASOC DE PEQUENOS PRODUC AGRICOLAS LOS SAUCES QUEMA DEL BUEY;PEQ.PROD.AGRICOLA;10201;OSORNO;10;
75414000;3;COOPERATIVA CAMPESINA DE APICULTORES Y AGRICULTORES DE LINARES;TRIGO;07301;LINARES;7;
75731500;9;COOP AGRICOLA SAN ANDRES CALBUCO LTDA;PEQ.PROD.AGRICOLA;10301;PUERTO MONTT;10;
77009460;7;LUIS AUSSET E HIJO LIMITADA;CARNE;06201;SAN FERNANDO;6;
77038620;9;COMERCIAL CASTRO SPA;HARINA;16000;SANTIAGO SUR;16;
77042170;5;TERESA ABUSLEME Y COMPANIA LIMITADA;CARNE;07101;CURICO;7;
77046730;6;INMOBILIARIA Y CONSTRUCTORA NUEVA PACIFICO SUR S.A.;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
77052100;9;MONTAJES INDUSTRIALES NIETO LIMITADA;CONTRATISTA;16401;SAN BERNARDO;16;
77069680;1;SUPERMERCADOS MANQUIMAVIDA LIMITADA;HARINA;08201;CONCEPCION;8;
77070930;K;CONSTRUCTORA RICARDO TEUBER Y COMPANIA LIMITADA;CONTRATISTA;10303;PUERTO VARAS;10;
77072740;5;AGRICOLA SIEMEL LIMITADA;GANADO;15000;SANTIAGO ORIENTE;15;SI
77081930;K;LIQUIDACION FORZOSA INDUSTRIAL Y COMERCIAL M.G. Y T LIMITADA;CONTRATISTA;13000;SANTIAGO CENTRO;13;
77083280;2;ALCORP S.A.;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
77086670;7;COOSEMANS CHILE LIMITADA;BERRIES;14109;MAIPU;14;
77086730;4;CONSTRUCTORA E INMOBILIARIA C V P SPA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
77088980;4;ESPINOZA NAVARRO Y COMPANIA LIMITADA;CARNE;16401;SAN BERNARDO;16;
77108640;3;SOC CONSTRUCTORA C M G LIMITADA;CONTRATISTA;08401;LOS ANGELES;8;
77113720;2;CONSTRUCTORA COLLICO LIMITADA;CONTRATISTA;15103;PROVIDENCIA;15;
77132060;0;ARMEX EXPORTACION DE METALES LIMITADA;CHATARRA;02201;ANTOFAGASTA;2;
77140840;0;INDECO CONSTRUCCIONES SANITARIAS S.A.;CONTRATISTA;15105;NUNOA;13;
77170010;1;SOC PESQUERA BULNES LTDA;ESP. HIDROBIOLOS;20000;SANTIAGO NORTE;20;
77179390;8;TERMINAL PESQUERO ARTESANAL DE CARELMAPU SOC DE RESPONS LIMITADA;ESP. HIDROBIOLOS;10301;PUERTO MONTT;10;
77197760;K;DELTA PROHABIT CONSTRUCCIONES LIMITADA;CONTRATISTA;15105;NUNOA;13;
77209930;4;RODRIGO CASTILLO Y CIA LTDA;CARNE;16000;SANTIAGO SUR;16;
77213740;0;SOC FERIAS CASTILLO LIMITADA;PEQ.PROD.AGRICOLA;09201;TEMUCO;9;
77243480;4;COMERCIALIZADORA Y DISTRIBUIDORA EL GRANERO LIMITADA;HARINA;05301;VALPARAISO;5;
77264690;9;DISTRIBUIDORA Y COMERCIALIZADORA MILAN LIMITADA;HARINA;15105;NUNOA;13;
77266050;2;INSTALACIONES TERMICAS CENTRATERM LIMITADA;CONTRATISTA;15105;NUNOA;13;
77274400;5;CONSTRUCTORA RIO MAULE SPA;RETENEDOR C.S. PARA CUMPLIMIENTO DE IVA;07201;TALCA;7;
77276480;4;TRANCURA INGENIERIA Y CONSTRUCCION LIMITADA EN QUIEBRA;CONTRATISTA;15103;PROVIDENCIA;15;
77285720;9;DISTRIBUIDORA OLIVIA Y COMPANIA LIMITADA;HARINA;20000;SANTIAGO NORTE;20;
77296690;3;CONSTRUCTORA HARRY WERNER LIMITADA;CONTRATISTA;10303;PUERTO VARAS;10;
77305800;8;CONSTRUCTORA MIRANDA LIMITADA;CONTRATISTA;02201;ANTOFAGASTA;2;
77317590;K;SOC AGRICOLA SAN FRANCISCO LIMITADA;GANADO;06110;SAN VICENTE TAGUA TAGUA;6;
77328870;4;COOP CAMPESINA COLIGUAL LIMITADA;PEQ.PROD.AGRICOLA;10201;OSORNO;10;
77337580;1;AGROCOMERCIAL QUINTAS IOST LIMITADA;TRIGO;09201;TEMUCO;9;
77341800;4;INGENIERIA EN LAMINACION DE MADERAS LIMITADA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
77359740;5;ALBERTO PONCE Y COMPANIA LIMITADA;GANADO;13000;SANTIAGO CENTRO;13;
77365420;4;PAVIMENTOS QUILIN LIMITADA;CONTRATISTA;15105;NUNOA;13;
77376710;6;INGENIERIA Y CONSTRUCCION ESCO LIMITADA;CONTRATISTA;01201;IQUIQUE;1;
77377910;4;COMERCIAL E INDUSTRIAL SANTA REGINA LIMITADA;ARROZ;08109;SAN CARLOS;21;
77393870;9;AGRICOLA Y COMERCIAL EL MONTE LIMITADA;PEQ.PROD.AGRICOLA;10201;OSORNO;10;
77416140;6;CHILE SEAFOODS COMERCIAL LIMITADA;ESP. HIDROBIOLOS;10303;PUERTO VARAS;10;
77424630;4;MAINSTREAM CHILE S A;ESP. HIDROBIOLOS;10301;PUERTO MONTT;10;SI
77433310;K;CONSTRUCTORA GRAVA SPA;CONTRATISTA;05303;VILLA ALEMANA;5;
77441870;9;VEOLIA SOLUCIONES AMBIENTALES CHILE S.A.;CONTRATISTA;15000;SANTIAGO ORIENTE;15;SI
77452330;8;EMPRESA CONSTRUCTORA CHIAVARI LIMITADA;CONTRATISTA;05302;VINA DEL MAR;5;
77458040;9;DISTRIBUIDORA MAYORISTA LA COLCHAGUINA LIMITADA;HARINA;06205;SANTA CRUZ;6;
77466360;6;NIVIA MARTINEZ Y CIA LIMITADA;HARINA;09201;TEMUCO;9;
77479320;8;AGRICOLA Y GANADERA SANTA ANSELMA LIMITADA;PEQ.PROD.AGRICOLA;09201;TEMUCO;9;
77488570;6;COOP CAMPESINA LITRAN LIMITADA;PEQ.PROD.AGRICOLA;10109;LA UNION;19;
77497220;K;CONSTRUCTORA CHOSHUENCO SPA;CONTRATISTA;09201;TEMUCO;9;
77518540;6;EMPRESA CONSTRUCTORA BELTEC LIMITADA;CONTRATISTA;15103;PROVIDENCIA;15;
77520440;0;INVERSIONES Y COMERCIO LIMITADA;GANADO;07201;TALCA;7;
77536780;6;INDUSTRIAL CENTEC S A;MADERA;09201;TEMUCO;9;
77546220;5;AGRO SERVICIOS MALALHUE LIMITADA;BERRIES;14109;MAIPU;14;
77553030;8;SOC CONSTRUCTORA E INGENIERIA MONTE BLANCO LTDA;CONTRATISTA;10201;OSORNO;10;
77559130;7;CONSTRUCTORA ALTRI LIMITADA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
77567620;5;MANUFACTURAS SELLOPLAS LTDA;CONTRATISTA;10201;OSORNO;10;
77571520;0;BORISLAV LJUBETIC E Y COMPANIA LIMITADA;CARNE;14000;SANTIAGO PONIENTE;14;
77592950;2;SOCIEDAD COMERCIAL PEREIRA LIMITADA;LEGUMBRE;07301;LINARES;7;
77601990;9;VERGARA Y COMPANIA LIMITADA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
77613730;8;PESQUERA LA UNION LIMITADA;ESP. HIDROBIOLOS;08206;TALCAHUANO;8;
77625110;0;SOCIEDAD ACOPIADORA DE GRANOS SUR S.A.;TRIGO;15103;PROVIDENCIA;15;
77642820;5;CONSTRUCTORA PROPUERTO LIMITADA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;SI
77646260;8;COMERCIAL INMOBILIARIA Y TRASPORTES ROMERO CARO LTDA.;HARINA;08101;REGIONAL CHILLAN;21;
77648340;0;RAUL PEY Y COMPANIA LIMITADA;CONTRATISTA;01101;ARICA;18;
78027770;K;EMPRESA CONSTRUCTORA URIARTE ASOCIADOS LIMITADA;CONTRATISTA;20000;SANTIAGO NORTE;20;
78037690;2;AGRICOLA MEREX CHILE LIMITADA;BERRIES;20000;SANTIAGO NORTE;20;
78041700;5;SOC COMERCIAL E INDUSTRIAL FLOR DE NIQUE LTDA;PEQ.PROD.AGRICOLA;07305;PARRAL;7;
78049920;6;SOC COMERCIAL INMOBILIARIA DE SERVICIOS MINERIA MAQUINARIA Y CONS;CONTRATISTA;03101;CHANARAL;3;
78059590;6;CONSTRUCTORA INMOBILIARIA Y COMERCIAL CONINCO LIMITADA EN LIQUIDACION;CONTRATISTA;13000;SANTIAGO CENTRO;13;
78060790;4;SOC GANADERA EL MONTE LIMITADA;GANADO;15103;PROVIDENCIA;15;
78063650;5;EMPRESA CONSTRUCTORA PROYEKTA EN LIQUIDACION CONCURSAL FORZOSA LIMITADA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
78092060;2;SOC AGRICOLA LA INVERNADA LTDA;GANADO;10101;VALDIVIA;19;
78099070;8;AGRICOLA PULLAMI LIMITADA;BERRIES;15000;SANTIAGO ORIENTE;15;
78127130;6;AGRICOLA BOSQUECALOR LIMITADA;GANADO;11401;COYHAIQUE;11;
78137000;2;INGRAM MICRO CHILE S A;RETENEDOR C.S. PARA CUMPLIMIENTO DE IVA;15103;PROVIDENCIA;15;
78139950;7;TECTON ARQUITECTURA LTDA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
78144870;2;SOC SUPERMERCADO MAXI LIMITADA;CARNE;10101;VALDIVIA;19;
78147210;7;COMERCIAL ACO Y COMPANIA LIMITADA;HARINA;01101;ARICA;18;
78150100;K;ROTISERIA LOA LIMITADA;CARNE;02301;CALAMA;2;
78155560;6;PAVIMENTOS Y MOVIMIENTOS DE TIERRA SPA;CONTRATISTA;15103;PROVIDENCIA;15;
78173390;3;CARNES MAGALLANES CIA LTDA;CARNE;12205;PUNTA ARENAS;12;
78184210;9;AGRICOLA Y AVICOLA SCHUHMACHER LIMITADA EN LIQUIDACION;GANADO;15000;SANTIAGO ORIENTE;15;
78189760;4;COMESTIBLES PAVIJO LIMITADA EN LIQUIDACI&#xD3;N CONCURSAL.;CARNE;15000;SANTIAGO ORIENTE;15;
78213820;0;CONSTRUCTORA LONTUE SPA;CONTRATISTA;08201;CONCEPCION;8;
78223950;3;RVC INGENIERIA Y CONSTRUCCION S A;CONTRATISTA;15103;PROVIDENCIA;15;
78225980;6;SOC ASTILLADORA QUILAPALOS LIMITADA;MADERA;08401;LOS ANGELES;8;
78237180;0;CONSTRUCTORA BIGGEMANN Y DATTWYLER LIMITADA;CONTRATISTA;13000;SANTIAGO CENTRO;13;
78238580;1;COMERCIAL DECOMAR LIMITADA;CONTRATISTA;13000;SANTIAGO CENTRO;13;
78238910;6;SOC DESHIDRATADORA LA PAZ LIMITADA;PROD. SILVESTRES;08401;LOS ANGELES;8;
78246180;K;SALMONES CAPTREN S.A.;ESP. HIDROBIOLOS;10301;PUERTO MONTT;10;
78257670;4;CONSTRUCTORA E INMOBILIARIA INVERS PAIN CHILE LTDA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
78266470;0;CONSTRUCTORA VIMA LIMITADA;CONTRATISTA;16000;SANTIAGO SUR;16;
78293880;0;GUZMAN Y COMPANIA LTDA;CONTRATISTA;20000;SANTIAGO NORTE;20;
78335990;1;COMERCIAL GREENVIC  S A;RETENEDOR C.S. PARA CUMPLIMIENTO DE IVA;16403;BUIN;16;
78350500;2;AGRICOLA MOLINERA Y DE TRANSPORTE LA ESPIGA LTDA;TRIGO;08401;LOS ANGELES;8;
78350500;2;AGRICOLA MOLINERA Y DE TRANSPORTE LA ESPIGA LTDA;PEQ.PROD.AGRICOLA;08401;LOS ANGELES;8;
78352700;6;COMERCIAL EL CANELO LIMITADA;PEQ.PROD.AGRICOLA;09201;TEMUCO;9;
78354000;2;COMERCIAL Y PESQUERA HANAMAR LTDA;ESP. HIDROBIOLOS;12205;PUNTA ARENAS;12;
78359670;9;CONSTRUCTORA CARRASCO Y COMPANIA LIMITADA;CONTRATISTA;07301;LINARES;7;
78363280;2;SOC AGRO INDUSTRIAL BUREO LIMITADA;ARROZ;07305;PARRAL;7;
78369340;2;INGENIERIA Y CONSTRUCCIONES SERINCO LIMITADA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
78380370;4;RUBEN JEREZ PAVEZ Y COMPANIA LIMITADA;CARNE;15000;SANTIAGO ORIENTE;15;
78384400;1;CENTRO MADERERO DEL SUR S A;MADERA;14000;SANTIAGO PONIENTE;14;
78389770;9;COMERCIAL NILPE LIMITADA;GANADO;10303;PUERTO VARAS;10;
78400840;1;INVERSIONES RIO DE LA PLATA LTDA;GANADO;16000;SANTIAGO SUR;16;
78411720;0;DISTRIBUIDORA DE MATERIALES DIEZCO LIMITADA;MADERA;08206;TALCAHUANO;8;
78438660;0;PRODUCTORA DE ALGAS MARINAS S.A EN LIQUIDACION ;ESP. HIDROBIOLOS;13000;SANTIAGO CENTRO;13;
78446400;8;INMOBILIARIA Y CONSTRUCTORA DEL SURLIMITADA;CONTRATISTA;06101;RANCAGUA;6;
78465080;4;ADELA JAIDAR E HIJO LTDA;TRIGO;07305;PARRAL;7;
78475820;6;AGRICOLA AVILES LIMITADA;GANADO;10109;LA UNION;19;
78494060;8;CONSTRUCTORA DEL CANO LIMITADA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
78542210;4;DISTRIBUIDORA SUR LIMITADA;CARNE;07201;TALCA;7;
78568830;9;CONSTRUCTORA WORNER S.A.;CONTRATISTA;09201;TEMUCO;9;
78591360;4;SUPERMERCADO ITALIA COMPANIA LTDA;HARINA;07305;PARRAL;7;
78592880;6;FORESTAL MONTENEGRO Y CIA LTDA;MADERA;07201;TALCA;7;
78600170;6;AGRICOLA EL FUERTE LIMITADA;GANADO;15000;SANTIAGO ORIENTE;15;
78608290;0;INDUSTRIAS MOLINERA Y ARROCERA SAN TA MARTA LIMITADA;TRIGO;08109;SAN CARLOS;21;
78622080;7;RUPERTO PINEDA Y CIA LIMITADA;CONTRATISTA;10301;PUERTO MONTT;10;
78643130;1;SOCIEDAD CANALES E HIJOS LIMITADA EN QUIEBRA;CARNE;10301;PUERTO MONTT;10;
78644160;9;PRODELCO SPA;CONTRATISTA;06201;SAN FERNANDO;6;
78645760;2;SOCIEDAD DISTRIBUIDORA Y COMERCIAL XIMA LIMITADA;CARNE;05302;VINA DEL MAR;5;
78661070;2;SOC CONSTRUCTORA Y DE OBRAS VIALES LTDA;CONTRATISTA;10201;OSORNO;10;
78714530;2;COMERCIAL E INDUSTRIAL ALBROMET LTDA;CHATARRA;14000;SANTIAGO PONIENTE;14;
78721820;2;H A M CARNICOS LTDA;GANADO;14000;SANTIAGO PONIENTE;14;
78750420;5;INVERSIONES LA FAMA LIMITADA;HARINA;06205;SANTA CRUZ;6;
78752960;7;SOCIEDAD DE TRANSPORTES COMERCIALIZADORA Y MOLINERA TEMUCO SCHEID LTDA;HARINA;09201;TEMUCO;9;
78756950;1;PALOMER MUSIC Y CIA LIMITADA;CONTRATISTA;16403;BUIN;16;
78771600;8;SOC CONSTRUCTORA ATENAS Y CIA LTDA;CONTRATISTA;20000;SANTIAGO NORTE;20;
78775980;7;AGRICOLA Y FORESTAL EL LAUREL LIMITADA;MADERA;08101;REGIONAL CHILLAN;21;
78803130;0;MAGOTTEAUX ANDINO S.A.;CHATARRA;20000;SANTIAGO NORTE;20;
78816930;2;REALICHILE SPA;CONTRATISTA;16300;LA FLORIDA;16;
78825660;4;AGRICOLA FORESTAL Y GANADERA PAILLAHUINTE LTDA;GANADO;10108;PANGUIPULLI;19;SI
78847770;8;TRIAGE (CHILE) S A;TRIGO;07301;LINARES;7;
78865460;K;SOC COMERCIAL DISTRIBUIDORA ARTIFICIO LTDA;CARNE;05501;QUILLOTA;5;
78870240;K;CONSTRUCTORA PUCON OESTE LIMITADA;CONTRATISTA;09215;VILLARRICA;9;
78871210;3;COOP CAMPESINA HUILMA GRANDE LTDA;PEQ.PROD.AGRICOLA;10201;OSORNO;10;
78878630;1;RECUPERADORA DE ENVASES Y CHATARRA DEL SUR LIMITADA;CHATARRA;08201;CONCEPCION;8;
78903750;7;COMERCIAL MAXAGRO SA;GANADO;06110;SAN VICENTE TAGUA TAGUA;6;
78906430;K;SOC COMERCIAL VICHUQUEN LIMITADA;HARINA;11401;COYHAIQUE;11;
78917300;1;CONSTRUCTORA B B Y C S.A;CONTRATISTA;05302;VINA DEL MAR;5;
78980120;7;AGRICOLA GANADERA FORESTAL Y COMERCIAL SONORA LIMITADA;GANADO;06101;RANCAGUA;6;
78987590;1;SERVICIOS DE INGENIERIA Y DESARROLLO DE PROYECTOS S.A;CONTRATISTA;05701;LOS ANDES;5;
78998410;7;IMPORT EXPORT DISTRIBUIDORA Y REPRESENTACIONES UNIVERSAL LTDA;VENTAS CIGARRILLOS;14000;SANTIAGO PONIENTE;14;
79500510;2;AGRICOLA SAN CLEMENTE LIMITADA;BERRIES;15103;PROVIDENCIA;15;
79531620;5;SOC LUNA Y COMPANIA LIMITADA;CONTRATISTA;14000;SANTIAGO PONIENTE;14;
79532780;0;AGRICOLA JACQUES Y LORENZINI LTDA;GANADO;07101;CURICO;7;
79544180;8;AGRICOLA SAN DARIO LIMITADA;GANADO;15000;SANTIAGO ORIENTE;15;
79552440;1;SERVIX INGENIERIA Y CONSTRUCCION LIMITADA;CONTRATISTA;15103;PROVIDENCIA;15;
79553670;1;MADERAS IMPREGNADAS LIMITADA;MADERA;06201;SAN FERNANDO;6;
79553980;8;INMOBILIARIA E INVERSIONES LIRA MIQUEL LTDA;CONTRATISTA;15103;PROVIDENCIA;15;
79559460;4;CONSTRUCTORA CEGA LIMITADA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
79575710;4;SCARELLA CONSTRUCCIONES Y CIA LTDA;CONTRATISTA;05302;VINA DEL MAR;5;
79588240;5;CONSTRUCTORA ALTAYO HERMANOS LIMITADA;CONTRATISTA;13000;SANTIAGO CENTRO;13;
79588430;0;CONSTRUCTORA COEX EN LIQUIDACION SPA;CONTRATISTA;15000;SANTIAGO ORIENTE;15;
79588560;9;CONSTRUCTORA RENCORET LTDA;CONTRATISTA;04103;COQUIMBO;4;
79592260;1;AGRICOLA Y FORESTAL TAQUIHUE S A;GANADO;10101;VALDIVIA;19;
79592480;9;SOC MOLINERA LLANQUIHUE LIMITADA;TRIGO;10303;PUERTO VARAS;10;
79598260;4;SERVICIOS E INVERSIONES FALABELLA LIMITADA;RETENEDOR C.S. PARA CUMPLIMIENTO DE IVA;13000;SANTIAGO CENTRO;13;SI
79609340;4;CARMONA S A;PEQ.PROD.AGRICOLA;08401;LOS ANGELES;8;
79615410;1;PROM INGENIERIA SPA;CONTRATISTA;08101;REGIONAL CHILLAN;21;
79620310;2;PESQUERA DEEP SEA FOOD S A;ESP. HIDROBIOLOS;10401;CASTRO;10;
79649910;9;MADERERA SAN CARLOS DE ITIHUE LIMITADA;MADERA;08109;SAN CARLOS;21;
79666180;1;INVERSIONES FORESTALES CCA S A;MADERA;15000;SANTIAGO ORIENTE;15;
79670620;1;AGROSPEC S A;CHATARRA;14109;MAIPU;14;
